OTU ID	C0	C7	C15	C25	C40	HP7	HP15	HP25	HP40	LP7	LP15	LP25	LP40
OTU2561	5	2 	7	5	6	1	4	7	4	2	6	15	7
OTU2562	0	2 	0	0	0	0	0	1	1	3	0	0	0
OTU2563	2	3 	0	5	4	3	3	1	2	2	1	2	3
OTU2564	2	2 	1	0	1	2	1	0	1	1	2	0	1
OTU2565	3	1 	2	0	0	0	0	2	2	1	0	0	2
OTU2566	0	0 	2	0	2	0	2	0	1	0	2	3	0
OTU2567	2	6 	1	3	4	7	4	3	0	5	1	3	1
OTU2568	4	5 	7	3	3	7	6	2	6	2	1	3	2
OTU2569	1	3 	3	3	3	1	0	0	1	4	2	3	0
OTU2570	3	1 	5	6	4	1	2	3	1	0	0	4	4
OTU2571	0	0 	1	0	0	0	1	2	0	0	0	0	0
OTU2572	0	0 	1	1	1	0	0	1	4	0	7	3	4
OTU2573	3	5 	1	9	6	6	5	7	6	4	2	9	7
OTU2574	2	1 	2	0	0	1	1	0	2	1	0	0	1
OTU2575	15	13 	20	15	15	11	19	12	12	14	18	11	37
OTU2576	0	0 	0	0	1	0	1	0	1	0	1	1	0
OTU2577	2	1 	0	2	1	1	1	1	1	1	0	1	1
OTU2578	4	1 	1	0	3	2	1	1	0	0	0	0	0
OTU2579	1	0 	3	1	1	0	1	0	0	0	1	0	0
OTU2580	0	1 	1	1	1	0	0	1	0	2	0	1	0
OTU2581	4	3 	2	12	11	3	13	4	14	3	7	7	8
OTU2582	1	0 	1	0	1	0	2	0	3	0	0	0	2
OTU2583	1	0 	2	0	1	0	0	0	1	0	0	0	0
OTU2584	2	1 	1	2	2	1	0	1	2	0	0	1	0
OTU2585	2	1 	1	0	1	0	1	0	0	2	0	0	0
OTU2586	1	0 	1	0	2	0	1	0	0	0	1	0	2
OTU2587	1	0 	0	0	0	0	0	0	0	0	1	0	0
OTU2588	4	7 	5	5	8	8	6	3	2	6	5	10	8
OTU2589	0	0 	0	0	1	0	0	0	1	0	0	0	0
OTU2590	0	1 	0	2	1	0	0	1	0	2	0	0	2
OTU2591	0	0 	1	0	0	0	1	1	0	0	1	1	0
OTU2592	1	0 	0	1	0	0	0	0	1	0	0	0	0
OTU2593	1	1 	0	0	1	1	1	2	0	1	0	3	1
OTU2594	1	0 	0	1	0	0	0	1	0	0	1	0	0
OTU2595	0	1 	4	2	1	1	1	2	2	1	3	1	2
OTU2596	0	0 	1	1	1	0	0	2	1	0	1	3	1
OTU2597	0	2 	1	0	0	2	0	0	1	2	0	2	1
OTU2598	0	0 	0	0	0	0	0	1	1	0	0	1	0
OTU2599	1	0 	0	0	0	0	0	0	0	0	0	1	0
OTU2600	0	0 	0	0	2	0	0	2	0	0	1	0	0
OTU2601	0	1 	2	2	1	2	2	0	3	0	1	1	3
OTU2602	2	6 	2	1	1	8	1	2	1	3	2	0	1
OTU2603	1	2 	4	7	1	2	4	4	5	2	4	6	4
OTU2604	0	1 	1	1	1	1	1	0	2	1	1	0	0
OTU2605	8	5 	5	5	13	3	13	3	5	7	7	6	3
OTU2606	0	0 	0	1	1	0	0	0	0	0	0	0	0
OTU2607	0	0 	0	0	1	0	1	0	0	0	1	1	1
OTU2608	1	0 	1	0	1	0	1	1	1	0	0	0	0
OTU2609	0	0 	1	0	1	0	1	0	0	0	0	0	1
OTU2610	1	1 	2	1	1	0	2	6	3	2	3	1	3
OTU2611	0	0 	2	1	0	0	3	2	4	0	1	3	2
OTU2612	0	2 	2	4	8	2	0	1	1	1	3	2	2
OTU2613	2	1 	2	2	1	1	1	2	4	0	1	0	2
OTU2614	0	1 	1	3	3	2	4	1	0	0	1	3	0
OTU2615	3	4 	2	4	2	5	0	3	3	3	1	2	2
OTU2616	4	1 	0	0	3	1	0	0	0	0	2	2	0
OTU2617	1	1 	3	1	2	1	1	1	0	0	1	0	1
OTU2618	0	0 	1	0	0	0	1	2	1	0	0	0	0
OTU2619	1	2 	5	2	2	2	7	5	2	1	2	3	8
OTU2620	1	1 	2	3	0	1	0	0	0	1	0	2	1
OTU2621	1	0 	2	0	1	0	1	0	0	0	0	0	1
OTU2622	0	0 	1	0	1	0	0	0	0	0	0	0	0
OTU2623	1	1 	0	1	0	2	4	1	0	0	2	0	0
OTU2624	2	2 	0	1	0	1	3	0	2	2	1	1	0
OTU2625	0	1 	0	0	0	0	0	1	0	1	0	0	0
OTU2626	0	0 	0	1	1	0	1	2	1	0	2	2	0
OTU2627	0	1 	0	0	0	0	0	0	0	1	0	1	0
OTU2628	7	7 	4	1	3	5	3	3	3	8	3	1	1
OTU2629	0	0 	0	2	0	0	0	0	1	0	3	1	0
OTU2630	1	2 	0	0	1	1	0	1	0	3	0	0	0
OTU2631	0	0 	0	0	0	0	0	1	0	0	0	1	1
OTU2632	6	5 	7	12	11	6	6	7	9	3	8	8	15
OTU2633	0	0 	0	2	1	0	3	2	0	0	0	1	0
OTU2634	0	1 	0	0	0	0	0	0	0	1	0	0	0
OTU2635	2	2 	0	0	0	3	1	1	1	0	2	0	1
OTU2636	2	2 	1	0	0	2	0	0	0	1	0	2	0
OTU2637	0	1 	0	1	0	2	0	0	0	0	1	0	1
OTU2638	0	1 	2	1	2	1	0	0	0	0	1	0	0
OTU2639	2	2 	1	0	1	3	0	2	2	0	0	2	0
OTU2640	14	6 	9	14	24	8	14	15	12	4	17	8	27
OTU2641	1	2 	1	3	1	1	5	2	1	3	1	1	4
OTU2642	5	4 	2	2	1	3	0	0	0	4	0	0	0
OTU2643	5	3 	5	9	8	2	8	3	8	4	10	7	4
OTU2644	4	1 	1	1	0	0	0	0	1	1	0	1	0
OTU2645	2	1 	0	0	1	1	0	1	3	0	1	0	0
OTU2646	2	0 	3	3	4	0	4	4	2	0	0	2	3
OTU2647	0	2 	4	3	5	3	1	4	1	0	2	1	1
OTU2648	0	3 	1	1	2	3	3	1	2	2	1	0	0
OTU2649	1	2 	3	0	3	2	5	2	6	1	2	0	2
OTU2650	0	0 	0	0	3	0	0	0	0	0	0	0	0
OTU2651	3	2 	4	3	2	0	4	0	1	3	5	1	0
OTU2652	0	0 	1	0	2	0	0	0	3	0	0	0	1
OTU2653	3	3 	6	5	7	4	5	1	2	2	7	2	4
OTU2654	0	0 	1	2	1	0	0	0	0	0	0	0	0
OTU2655	3	2 	1	0	1	1	2	1	1	3	1	0	2
OTU2656	0	0 	0	1	0	0	0	0	0	0	1	0	1
OTU2657	0	1 	1	1	1	1	1	3	0	1	1	0	4
OTU2658	0	1 	0	0	2	1	1	2	0	0	0	0	0
OTU2659	0	0 	0	0	0	0	0	0	0	0	1	1	0
OTU2660	6	4 	8	3	3	3	4	0	1	5	2	1	1
OTU2661	4	6 	8	8	13	9	8	4	7	3	7	9	4
OTU2662	0	2 	6	2	1	1	0	1	0	2	2	2	2
OTU2663	0	0 	0	0	2	0	0	0	1	0	2	0	0
OTU2664	0	0 	1	0	0	0	0	0	1	0	0	0	0
OTU2665	0	0 	0	0	0	0	0	2	0	0	0	1	0
OTU2666	7	5 	4	3	1	8	5	3	3	2	2	1	1
OTU2667	1	1 	1	0	0	2	1	1	1	0	0	0	0
OTU2668	6	2 	5	9	14	3	7	8	7	1	7	1	7
OTU2669	0	6 	1	1	0	3	3	1	1	8	2	1	1
OTU2670	0	0 	0	0	1	0	1	0	1	0	2	2	1
OTU2671	2	1 	0	1	0	1	0	1	1	0	0	1	1
OTU2672	164	472 	23	20	18	238	13	17	15	705	36	25	13
OTU2673	2	2 	3	2	1	1	1	1	1	2	1	1	3
OTU2674	6	9 	12	11	10	12	4	2	1	5	5	0	0
OTU2675	0	1 	1	0	0	1	0	0	0	1	0	1	1
OTU2676	0	0 	0	0	0	0	0	0	0	0	0	1	0
OTU2677	3	1 	0	2	1	1	3	0	1	0	0	1	0
OTU2678	1	1 	0	0	1	1	1	1	1	1	1	0	0
OTU2679	0	0 	3	0	1	0	0	0	1	0	1	0	0
OTU2680	9	4 	4	4	2	6	3	1	4	2	2	3	1
OTU2681	3	5 	5	3	5	7	2	5	4	2	6	2	8
OTU2682	1	0 	0	1	0	0	0	1	0	0	1	2	0
OTU2683	0	1 	0	0	2	1	0	1	0	0	1	0	0
OTU2684	1	2 	4	0	1	1	2	2	1	3	1	4	2
OTU2685	0	1 	0	0	0	0	1	0	0	2	0	0	1
OTU2686	1	1 	0	0	0	1	0	0	0	0	0	0	0
OTU2687	12	8 	15	18	12	11	19	21	21	5	18	13	22
OTU2688	0	1 	1	0	0	0	1	0	1	1	1	0	0
OTU2689	0	2 	0	0	0	2	0	0	0	1	0	0	0
OTU2690	16	14 	16	17	23	17	24	7	17	11	17	16	24
OTU2691	0	0 	1	1	6	0	0	0	0	0	0	1	0
OTU2692	0	1 	0	0	0	0	0	0	0	1	1	0	0
OTU2693	0	0 	1	0	0	0	0	0	0	0	0	0	0
OTU2694	21	21 	33	25	24	22	26	23	21	20	25	23	19
OTU2695	0	0 	0	1	0	0	1	0	0	0	0	0	1
OTU2696	1	1 	0	1	1	2	3	2	3	0	3	4	0
OTU2697	1	1 	0	0	1	0	0	0	1	1	1	2	0
OTU2698	0	1 	0	1	1	0	0	1	1	1	0	0	0
OTU2699	0	1 	1	1	5	1	0	0	1	0	2	5	3
OTU2700	0	0 	2	0	0	0	1	1	1	0	0	2	0
OTU2701	2	2 	5	6	1	3	3	2	3	0	4	4	3
OTU2702	6	8 	10	7	12	11	11	13	12	4	11	9	16
OTU2703	5	4 	12	8	4	4	3	5	4	3	11	4	0
OTU2704	1	2 	4	5	5	4	4	3	1	0	4	3	3
OTU2705	0	1 	0	1	0	1	0	1	0	0	1	1	0
OTU2706	5	3 	2	0	3	3	3	3	1	2	7	5	3
OTU2707	0	0 	1	1	0	0	1	0	0	0	0	0	0
OTU2708	38	38 	39	38	49	44	41	46	48	31	49	36	64
OTU2709	0	0 	0	1	0	0	1	1	1	0	0	0	0
OTU2710	0	2 	2	0	0	3	0	0	0	0	1	0	1
OTU2711	2	0 	0	0	0	0	0	0	0	0	1	0	0
OTU2712	9	11 	7	17	20	10	20	14	16	12	13	22	19
OTU2713	0	1 	0	1	0	0	0	0	0	1	0	0	2
OTU2714	43	26 	41	26	26	30	35	35	21	21	29	17	23
OTU2715	3	1 	1	2	3	1	1	0	0	1	1	0	0
OTU2716	1	0 	1	1	2	0	0	1	1	0	0	1	1
OTU2717	10	6 	4	3	9	8	6	3	7	3	8	1	9
OTU2718	1	1 	0	1	1	1	3	2	2	0	2	0	0
OTU2719	0	2 	1	3	1	2	1	2	2	2	2	2	5
OTU2720	0	1 	0	0	0	1	0	0	0	0	0	1	0
OTU2721	0	2 	1	1	0	3	1	3	3	0	2	0	4
OTU2722	0	2 	5	5	1	2	7	4	4	2	3	5	8
OTU2723	2	0 	0	2	2	0	4	1	5	0	1	4	3
OTU2724	0	1 	2	1	1	1	1	1	1	0	0	0	0
OTU2725	3	3 	2	0	0	4	1	1	0	2	0	2	1
OTU2726	0	2 	1	0	1	1	2	1	1	2	0	0	0
OTU2727	0	0 	0	0	0	0	1	1	0	0	0	0	0
OTU2728	0	0 	0	0	0	0	1	0	0	0	2	0	0
OTU2729	0	0 	4	0	1	0	0	0	1	0	0	0	2
OTU2730	0	0 	3	0	1	0	0	0	1	0	1	1	2
OTU2731	0	1 	0	1	0	1	0	1	0	1	0	0	1
OTU2732	2	2 	1	2	5	1	5	2	2	3	0	3	1
OTU2733	1	3 	1	3	2	2	1	0	2	4	0	1	2
OTU2734	1	1 	0	0	0	1	0	0	0	1	0	0	0
OTU2735	2	1 	3	2	0	0	1	0	4	1	1	4	1
OTU2736	0	0 	2	2	1	0	2	0	0	0	0	3	2
OTU2737	1	0 	1	2	2	0	2	1	3	0	0	2	1
OTU2738	0	1 	1	0	2	1	0	0	0	1	0	0	1
OTU2739	0	0 	0	2	1	0	0	0	0	0	0	0	0
OTU2740	0	1 	2	3	3	1	0	9	1	1	2	4	2
OTU2742	3	3 	2	0	2	1	1	2	0	4	2	3	0
OTU2743	0	1 	0	0	1	2	1	0	0	0	0	1	0
OTU2744	1	3 	1	1	6	2	0	1	2	3	1	2	1
OTU2745	0	0 	0	0	0	0	0	0	1	0	0	0	1
OTU2746	0	1 	0	0	0	1	0	0	0	1	0	0	0
OTU2747	1	3 	0	0	1	2	0	0	0	3	1	1	0
OTU2748	0	1 	0	0	1	1	0	0	1	0	0	1	2
OTU2749	19	13 	9	4	5	14	7	4	0	11	7	0	3
OTU2750	1	1 	0	1	1	0	1	0	0	1	0	1	1
OTU2751	0	1 	0	0	1	1	1	0	2	0	0	0	1
OTU2752	7	2 	8	10	6	0	5	6	2	3	4	10	3
OTU2753	5	4 	9	10	9	6	4	2	8	2	10	4	1
OTU2754	0	0 	0	0	0	0	0	1	0	0	0	0	1
OTU2755	0	0 	0	0	2	0	1	0	2	0	1	3	0
OTU2756	1	3 	5	2	12	3	7	5	3	2	5	5	3
OTU2757	0	1 	0	1	0	1	0	0	0	0	0	0	1
OTU2758	1	2 	0	1	0	1	0	0	0	2	0	0	0
OTU2759	0	0 	2	0	1	0	1	0	0	0	0	0	0
OTU2760	0	0 	0	3	0	0	0	0	1	0	0	0	1
OTU2761	0	2 	2	0	0	1	2	0	1	2	3	1	3
OTU2762	0	0 	0	0	0	0	2	0	0	0	1	0	1
OTU2763	9	5 	6	5	8	4	7	7	6	6	4	3	6
OTU2764	0	0 	0	0	0	0	1	0	1	0	1	1	0
OTU2765	2	4 	3	7	7	4	2	4	6	3	5	6	5
OTU2766	1	1 	0	0	1	1	0	0	0	0	0	0	0
OTU2767	0	1 	0	0	1	1	0	0	0	0	0	2	1
OTU2768	5	2 	4	2	1	1	3	3	1	2	1	1	2
OTU2769	1	0 	0	0	0	0	2	0	1	0	0	0	0
OTU2770	1	1 	0	2	0	1	2	0	0	0	1	1	3
OTU2771	0	1 	0	0	0	0	0	0	0	1	0	0	0
OTU2772	8	11 	7	4	3	17	4	4	7	5	2	2	5
OTU2773	7	7 	10	1	6	5	2	5	0	8	7	5	2
OTU2774	0	1 	1	2	1	0	1	0	1	2	1	0	0
OTU2775	0	0 	1	0	0	0	0	3	0	0	0	0	0
OTU2776	0	1 	0	0	0	1	0	0	0	0	0	0	0
OTU2777	1	0 	1	1	2	0	1	2	0	0	0	1	1
OTU2778	1	2 	0	1	0	0	0	0	0	3	2	0	0
OTU2779	1	2 	0	0	0	2	2	0	0	2	0	0	0
OTU2780	0	0 	0	1	0	0	0	0	1	0	0	0	0
OTU2781	0	1 	0	0	3	1	0	0	2	0	0	1	1
OTU2782	1	0 	2	2	2	0	2	1	2	0	3	1	0
OTU2783	7	6 	8	3	9	8	4	10	9	3	6	6	7
OTU2784	1	1 	1	1	0	0	3	1	1	2	0	0	3
OTU2785	2	0 	4	1	2	0	4	2	1	0	1	5	4
OTU2786	1	1 	2	3	0	1	2	1	1	0	2	4	3
OTU2787	1	2 	1	0	0	2	0	0	2	1	2	1	0
OTU2788	1	0 	0	0	0	0	0	0	0	0	2	0	1
OTU2789	0	0 	2	1	1	0	3	1	0	0	0	0	0
OTU2790	0	1 	1	0	0	0	0	0	1	1	1	0	1
OTU2791	12	6 	25	5	15	7	17	10	4	4	14	17	16
OTU2792	16	15 	19	29	33	21	33	20	24	9	18	17	25
OTU2793	12	11 	17	24	22	8	19	18	23	13	15	25	21
OTU2794	1	2 	3	2	1	3	4	1	3	0	2	1	0
OTU2795	0	2 	3	2	2	2	2	1	0	1	1	1	0
OTU2796	1	1 	2	0	0	1	0	1	0	0	0	2	0
OTU2797	0	0 	0	1	0	0	0	0	0	0	0	0	1
OTU2798	0	1 	2	0	1	0	0	1	2	1	1	0	2
OTU2799	6	7 	3	3	4	8	2	5	6	6	4	2	5
OTU2800	3	5 	11	7	7	2	2	2	6	8	6	2	4
OTU2801	0	1 	0	0	0	1	0	2	1	0	0	0	1
OTU2802	5	4 	1	2	4	7	4	0	0	1	0	1	0
OTU2803	0	0 	1	2	6	0	0	1	3	0	1	4	5
OTU2804	0	0 	0	0	3	0	0	0	0	0	0	0	0
OTU2805	0	0 	0	0	3	0	0	0	1	0	0	0	0
OTU2806	10	12 	14	17	14	11	32	13	32	13	19	19	19
OTU2807	1	12 	9	9	2	12	4	4	1	12	7	5	2
OTU2808	3	2 	8	9	10	1	4	8	6	2	8	10	16
OTU2809	2	1 	3	4	2	1	2	0	0	1	2	1	1
OTU2810	3	3 	2	1	3	2	3	2	0	3	2	2	3
OTU2811	7	8 	19	11	5	7	19	17	5	8	9	11	14
OTU2812	1	0 	0	0	1	0	1	0	0	0	1	0	0
OTU2813	0	1 	1	0	0	2	0	2	0	0	0	0	0
OTU2814	2	1 	4	2	1	1	2	3	3	1	3	1	1
OTU2815	0	1 	1	1	3	0	1	3	5	1	3	0	0
OTU2816	0	1 	0	0	2	1	0	0	0	0	0	0	0
OTU2817	2	3 	4	16	5	2	0	4	2	3	3	3	0
OTU2818	1	2 	4	1	1	2	2	1	2	1	2	5	3
OTU2819	3	3 	3	2	0	4	0	3	0	1	0	0	0
OTU2820	0	0 	0	1	3	0	0	1	0	0	1	1	1
OTU2821	0	1 	1	1	0	0	0	0	0	2	0	0	0
OTU2822	0	5 	1	2	0	5	1	0	2	4	3	1	1
OTU2823	2	1 	1	2	1	1	1	1	1	0	2	1	0
OTU2824	0	1 	2	1	3	2	1	0	0	0	2	1	0
OTU2825	3	1 	2	1	0	2	0	0	1	0	1	0	0
OTU2826	3	3 	4	2	4	2	4	4	3	3	6	6	3
OTU2827	1	2 	1	0	1	2	0	0	0	1	1	1	0
OTU2828	0	0 	1	0	0	0	2	0	2	0	0	0	1
OTU2829	1	0 	3	1	1	0	0	0	0	0	0	1	2
OTU2830	0	0 	1	0	0	0	1	1	1	0	1	1	0
OTU2831	0	0 	1	2	0	0	0	0	1	0	1	0	2
OTU2832	1	1 	2	1	0	1	0	2	3	1	1	0	0
OTU2833	1	1 	1	0	1	1	0	0	0	1	0	0	0
OTU2834	0	1 	0	0	0	0	1	0	0	2	2	0	1
OTU2835	1	0 	0	0	0	0	0	0	0	0	0	0	0
OTU2836	0	3 	0	5	3	2	1	1	2	3	1	2	2
OTU2837	10	15 	20	14	15	19	8	14	16	11	10	15	8
OTU2838	1	3 	4	2	3	4	2	1	1	2	2	1	2
OTU2839	0	0 	0	2	0	0	0	0	0	0	0	0	0
OTU2840	3	2 	1	1	2	4	3	2	0	0	1	3	1
OTU2841	0	0 	0	2	3	0	0	0	4	0	0	1	3
OTU2842	0	0 	0	0	0	0	0	0	0	0	1	1	0
OTU2843	4	7 	4	3	2	5	7	2	0	8	1	1	2
OTU2844	2	1 	0	1	0	1	1	0	0	0	0	0	0
OTU2845	16	21 	22	24	20	21	22	26	15	21	19	34	32
OTU2846	11	8 	0	0	0	6	1	0	0	9	0	0	0
OTU2847	2	1 	1	0	3	1	1	0	1	1	0	0	1
OTU2848	1	2 	6	0	0	4	1	1	0	0	0	0	0
OTU2849	0	2 	3	1	1	2	2	2	0	1	1	1	2
OTU2850	1	0 	0	0	0	0	1	0	0	0	0	0	0
OTU2851	2	4 	3	1	2	5	3	3	2	3	1	0	3
OTU2852	24	17 	41	32	26	17	41	36	14	17	37	17	21
OTU2853	0	0 	1	0	0	0	2	1	0	0	0	1	0
OTU2854	0	1 	0	0	1	1	1	0	1	1	0	0	1
OTU2855	0	2 	0	0	2	2	0	0	2	1	0	0	0
OTU2856	9	10 	6	4	2	11	4	7	4	8	6	4	11
OTU2857	0	0 	1	0	1	0	0	0	2	0	1	0	0
OTU2858	0	0 	1	0	0	0	1	0	1	0	0	0	0
OTU2859	3	1 	3	2	5	1	3	6	3	1	2	8	3
OTU2860	3	3 	7	10	7	3	3	11	6	2	4	9	7
OTU2861	2	1 	0	0	0	1	0	0	0	0	0	0	0
OTU2862	1	0 	1	0	1	0	0	0	0	0	0	0	1
OTU2863	0	0 	0	1	1	0	1	0	0	0	0	0	0
OTU2864	0	0 	1	0	0	0	0	1	0	0	0	0	0
OTU2865	0	0 	0	0	0	0	5	2	0	0	0	2	0
OTU2866	1	2 	0	2	2	2	1	1	2	2	3	2	0
OTU2867	2	3 	0	1	4	4	2	3	1	1	1	1	0
OTU2868	2	3 	0	5	3	4	3	1	0	2	4	2	3
OTU2869	2	0 	0	1	1	0	1	1	2	0	0	0	0
OTU2870	0	3 	0	0	4	2	0	0	1	3	0	1	0
OTU2871	1	0 	1	0	0	0	0	0	0	0	0	0	1
OTU2872	0	0 	0	0	0	0	1	0	0	0	0	0	0
OTU2873	5	4 	4	2	5	4	6	1	3	3	4	1	4
OTU2874	172	143 	122	183	112	185	156	164	149	100	152	106	138
OTU2875	0	0 	3	3	1	0	2	1	3	0	2	2	2
OTU2876	1	0 	2	0	0	0	0	0	0	0	0	0	0
OTU2877	0	2 	2	0	6	3	0	0	0	1	3	0	1
OTU2878	0	1 	0	0	1	0	1	0	1	1	1	1	1
OTU2879	0	2 	2	0	0	0	2	1	0	4	1	2	1
OTU2880	0	1 	1	1	1	1	0	1	0	1	0	0	1
OTU2881	0	1 	3	2	0	1	0	2	1	0	0	2	0
OTU2882	0	0 	0	1	1	0	1	0	0	0	0	0	0
OTU2883	0	0 	0	2	0	0	1	0	1	0	0	0	0
OTU2884	1	1 	0	1	0	2	0	0	0	0	1	0	1
OTU2885	2	1 	3	5	5	1	7	5	2	1	6	5	2
OTU2886	0	0 	0	0	0	0	0	2	0	0	1	0	1
OTU2887	0	1 	1	1	2	1	0	1	0	0	0	1	1
OTU2888	0	1 	1	1	0	1	1	3	0	1	1	1	2
OTU2889	5	3 	3	5	5	3	10	6	6	2	4	11	9
OTU2890	1	1 	2	0	2	0	0	0	1	1	1	1	0
OTU2891	10	13 	17	17	14	14	17	20	28	11	24	25	21
OTU2892	24	28 	14	13	5	27	13	8	10	28	12	12	10
OTU2893	1	0 	1	1	3	0	2	1	0	0	0	1	1
OTU2894	1	0 	0	0	0	0	0	0	0	0	0	1	1
OTU2895	0	0 	2	0	0	0	0	1	1	0	0	0	0
OTU2896	0	1 	0	2	0	1	0	0	0	1	0	0	0
OTU2897	0	0 	0	0	0	0	0	0	0	0	1	0	0
OTU2898	2	0 	1	0	0	0	0	0	0	0	0	2	0
OTU2899	1	0 	0	0	0	0	2	0	0	0	1	0	2
OTU2900	0	1 	1	1	1	1	0	0	0	0	0	0	0
OTU2901	0	0 	0	0	0	0	0	0	0	0	0	2	0
OTU2902	23	14 	25	30	28	14	30	14	8	13	23	14	10
OTU2903	2	1 	2	1	3	2	1	0	2	0	5	2	0
OTU2904	1	1 	1	1	0	2	0	1	1	0	0	1	1
OTU2905	0	1 	0	0	1	1	1	1	0	0	1	0	0
OTU2906	3	1 	1	2	0	2	2	1	2	0	2	1	0
OTU2907	2	4 	10	6	6	2	6	3	2	5	1	8	4
OTU2908	0	0 	1	0	0	0	0	0	0	0	0	0	0
OTU2909	0	0 	0	0	0	0	1	0	1	0	0	2	1
OTU2910	1	0 	3	7	7	0	0	2	3	0	2	1	5
OTU2911	2	1 	3	5	5	2	3	5	1	0	3	0	2
OTU2912	0	0 	0	0	1	0	0	1	1	0	0	1	0
OTU2913	0	0 	2	0	0	0	0	0	0	0	0	0	1
OTU2914	1	2 	0	0	1	2	2	0	1	2	1	0	1
OTU2915	0	1 	0	0	0	0	0	0	0	1	0	0	0
OTU2916	1	2 	1	4	1	2	3	3	2	2	4	9	4
OTU2917	7	4 	5	12	4	2	4	18	16	5	12	12	21
OTU2918	52	87 	3	5	0	84	6	1	2	89	1	5	2
OTU2919	0	1 	2	2	0	0	0	0	1	1	0	1	0
OTU2920	5	4 	11	10	2	4	13	5	11	3	11	9	9
OTU2921	2	0 	0	1	0	0	1	1	2	0	1	3	1
OTU2922	2	5 	4	4	1	7	2	3	2	2	2	1	0
OTU2923	1	0 	0	0	0	0	0	0	1	0	1	0	0
OTU2924	2	1 	0	0	0	1	1	1	0	0	0	1	1
OTU2925	1	0 	0	0	0	0	0	0	0	0	0	0	1
OTU2926	0	0 	1	0	0	0	0	0	0	0	0	1	0
OTU2927	0	1 	2	1	1	1	2	1	1	0	2	2	0
OTU2928	0	1 	0	0	1	0	1	0	0	2	0	0	0
OTU2929	4	3 	4	5	5	3	7	6	5	2	10	4	5
OTU2930	2	3 	5	0	3	2	3	6	5	4	3	4	1
OTU2931	2	1 	5	1	3	1	3	1	2	0	5	1	3
OTU2932	0	0 	0	0	0	0	0	2	0	0	0	0	0
OTU2933	0	1 	2	1	0	1	0	0	1	0	0	1	0
OTU2934	1	0 	2	4	5	0	4	4	2	0	5	7	0
OTU2935	1	2 	4	4	1	2	1	2	0	1	4	2	7
OTU2936	0	1 	0	0	1	0	0	0	0	1	0	0	0
OTU2937	7	7 	9	8	2	10	7	1	3	4	8	3	8
OTU2938	0	1 	0	1	0	0	1	1	0	2	0	0	0
OTU2939	1	0 	0	1	1	0	0	0	0	0	0	2	2
OTU2940	2	5 	1	3	2	4	3	0	4	5	0	3	1
OTU2941	0	0 	0	0	1	0	0	0	1	0	1	2	1
OTU2942	1	0 	0	0	0	0	4	2	0	0	4	1	0
OTU2943	2	0 	2	0	1	0	0	1	1	0	0	1	0
OTU2944	1	2 	2	1	2	2	0	5	3	1	3	1	3
OTU2945	73	63 	48	40	47	56	39	67	69	70	63	62	57
OTU2946	1	0 	1	4	0	0	1	2	2	0	2	1	1
OTU2947	1	0 	0	0	1	0	0	0	0	0	2	0	0
OTU2948	2	2 	1	4	0	0	0	1	1	3	1	1	3
OTU2949	0	1 	1	0	0	2	0	0	0	0	1	0	1
OTU2950	0	0 	0	1	0	0	0	0	0	0	0	1	1
OTU2951	0	1 	0	1	1	0	1	0	0	1	0	0	0
OTU2952	2	6 	3	3	1	2	4	3	1	9	1	1	0
OTU2953	1	0 	0	0	2	0	1	1	0	0	1	0	1
OTU2954	1	0 	4	1	1	0	0	2	2	0	2	2	1
OTU2955	3	2 	0	3	0	3	1	2	0	0	3	1	0
OTU2956	1	0 	0	0	1	0	1	0	1	0	1	0	2
OTU2957	1	5 	2	2	1	5	2	2	1	5	3	2	2
OTU2958	0	0 	0	0	0	0	0	0	0	0	0	1	0
OTU2959	0	1 	0	0	1	1	4	0	1	0	0	1	0
OTU2960	0	1 	0	0	0	0	0	0	0	1	0	0	0
OTU2961	1	1 	0	0	0	1	1	1	1	0	0	0	0
OTU2962	0	1 	2	0	1	0	1	1	0	1	0	0	1
OTU2963	26	23 	22	31	16	20	31	30	19	25	35	21	27
OTU2964	30	29 	11	2	0	9	2	2	0	49	4	12	2
OTU2965	0	1 	0	1	0	0	1	0	0	1	0	0	0
OTU2966	0	0 	0	0	0	0	0	0	1	0	0	1	0
OTU2967	1	0 	3	3	2	0	0	2	0	0	0	0	2
OTU2968	2	0 	0	1	1	0	0	0	1	0	3	0	2
OTU2969	1	1 	2	0	1	1	0	0	0	0	0	1	1
OTU2970	3	1 	2	1	1	1	1	2	2	1	2	3	1
OTU2971	1	2 	0	0	0	3	3	1	0	0	0	0	0
OTU2972	0	1 	1	0	0	1	0	0	0	0	0	0	2
OTU2973	6	16 	13	13	14	14	11	13	17	17	11	7	14
OTU2974	3	1 	3	2	5	1	6	1	0	1	3	5	6
OTU2975	0	0 	1	5	1	0	0	1	2	0	2	3	0
OTU2976	3	3 	3	4	4	2	3	5	4	3	6	10	9
OTU2977	1	1 	1	0	0	1	0	1	0	0	0	0	1
OTU2978	0	1 	3	2	1	0	4	0	1	1	2	0	2
OTU2979	5	4 	3	3	3	4	3	0	5	3	4	2	1
OTU2980	1	0 	0	0	0	0	0	1	0	0	0	0	0
OTU2981	0	2 	1	1	0	1	0	0	0	2	1	1	0
OTU2982	0	1 	1	0	0	0	2	0	0	1	0	0	1
OTU2983	0	0 	0	0	1	0	0	0	0	0	0	1	1
